# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
83.0 0.960571 0.000000 0.000000 0.000000 0.000000 0.000000 0.004170 0.008684 0.000000 0.000000 0.000756 0.018052 0.003373 0.003373 0.001022
84.0 0.958491 0.000000 0.000000 0.000000 0.000000 0.000000 0.005153 0.010231 0.000000 0.000000 0.001109 0.017084 0.003478 0.003478 0.000975
85.0 0.956122 0.000000 0.000000 0.000000 0.000000 0.000000 0.006299 0.011896 0.000000 0.000000 0.001485 0.016127 0.003580 0.003580 0.000912
86.0 0.953497 0.000000 0.000000 0.000000 0.000000 0.000000 0.007610 0.013668 0.000000 0.000000 0.001849 0.015188 0.003677 0.003677 0.000834
87.0 0.950661 0.000000 0.000000 0.000000 0.000000 0.000000 0.009078 0.015535 0.000000 0.000000 0.002168 0.014275 0.003768 0.003768 0.000746
88.0 0.947664 0.000000 0.000000 0.000000 0.000000 0.000000 0.010676 0.017491 0.000000 0.000000 0.002415 0.013393 0.003855 0.003855 0.000653
89.0 0.944549 0.000000 0.000000 0.000000 0.000000 0.000000 0.012361 0.019534 0.000000 0.000000 0.002582 0.012543 0.003935 0.003935 0.000561
90.0 0.941352 0.000000 0.000000 0.000000 0.000000 0.000000 0.014074 0.021674 0.000000 0.000000 0.002682 0.011724 0.004009 0.004009 0.000476
91.0 0.938082 0.000000 0.000000 0.000000 0.000000 0.000000 0.015746 0.023931 0.000000 0.000000 0.002747 0.010934 0.004077 0.004077 0.000406
92.0 0.934725 0.000000 0.000000 0.000000 0.000000 0.000000 0.017308 0.026338 0.000000 0.000000 0.002831 0.010168 0.004138 0.004138 0.000355
93.0 0.931233 0.000000 0.000000 0.000000 0.000000 0.000000 0.018703 0.028938 0.000000 0.000000 0.002998 0.009417 0.004193 0.004193 0.000325
94.0 0.927527 0.000000 0.000000 0.000000 0.000000 0.000000 0.019903 0.031780 0.000000 0.000000 0.003308 0.008677 0.004244 0.004244 0.000316
95.0 0.923509 0.000000 0.000000 0.000000 0.000000 0.000000 0.020918 0.034914 0.000000 0.000000 0.003809 0.007943 0.004293 0.004293 0.000322
96.0 0.919068 0.000000 0.000000 0.000000 0.000000 0.000000 0.021804 0.038378 0.000000 0.000000 0.004519 0.007212 0.004342 0.004342 0.000335
97.0 0.914108 0.000000 0.000000 0.000000 0.000000 0.000000 0.022664 0.042191 0.000000 0.000000 0.005421 0.006483 0.004394 0.004394 0.000345
98.0 0.908557 0.000000 0.000000 0.000000 0.000000 0.000000 0.023634 0.046339 0.000000 0.000000 0.006459 0.005761 0.004454 0.004454 0.000342
99.0 0.902398 0.000000 0.000000 0.000000 0.000000 0.000000 0.024867 0.050771 0.000000 0.000000 0.007546 0.005053 0.004524 0.004524 0.000319
100.0 0.895674 0.000000 0.000000 0.000000 0.000000 0.000000 0.026505 0.055392 0.000000 0.000000 0.008576 0.004366 0.004606 0.004606 0.000275
101.0 0.888501 0.000000 0.000000 0.000000 0.000000 0.000000 0.028652 0.060069 0.000000 0.000000 0.009440 0.003713 0.004704 0.004704 0.000216
102.0 0.881061 0.000000 0.000000 0.000000 0.000000 0.000000 0.031348 0.064645 0.000000 0.000000 0.010052 0.003106 0.004816 0.004816 0.000155
103.0 0.873583 0.000000 0.000000 0.000000 0.000000 0.000000 0.034556 0.068954 0.000000 0.000000 0.010361 0.002554 0.004942 0.004942 0.000107
104.0 0.866317 0.000000 0.000000 0.000000 0.000000 0.000000 0.038153 0.072853 0.000000 0.000000 0.010362 0.002066 0.005079 0.005079 0.000090
105.0 0.859498 0.000000 0.000000 0.000000 0.000000 0.000000 0.041948 0.076247 0.000000 0.000000 0.010100 0.001647 0.005221 0.005221 0.000117
106.0 0.853309 0.000000 0.000000 0.000000 0.000000 0.000000 0.045701 0.079113 0.000000 0.000000 0.009658 0.001298 0.005364 0.005364 0.000193
107.0 0.847844 0.000000 0.000000 0.000000 0.000000 0.000000 0.049160 0.081527 0.000000 0.000000 0.009141 0.001016 0.005500 0.005500 0.000312
108.0 0.843089 0.000000 0.000000 0.000000 0.000000 0.000000 0.052094 0.083659 0.000000 0.000000 0.008658 0.000793 0.005623 0.005623 0.000460
109.0 0.838914 0.000000 0.000000 0.000000 0.000000 0.000000 0.054332 0.085766 0.000000 0.000000 0.008297 0.000621 0.005728 0.005728 0.000616
110.0 0.835086 0.000000 0.000000 0.000000 0.000000 0.000000 0.055780 0.088162 0.000000 0.000000 0.008110 0.000488 0.005809 0.005809 0.000755
111.0 0.831307 0.000000 0.000000 0.000000 0.000000 0.000000 0.056438 0.091173 0.000000 0.000000 0.008106 0.000385 0.005866 0.005866 0.000860
112.0 0.827260 0.000000 0.000000 0.000000 0.000000 0.000000 0.056389 0.095083 0.000000 0.000000 0.008250 0.000303 0.005897 0.005897 0.000921
113.0 0.822670 0.000000 0.000000 0.000000 0.000000 0.000000 0.055787 0.100072 0.000000 0.000000 0.008473 0.000239 0.005907 0.005907 0.000943
114.0 0.817362 0.000000 0.000000 0.000000 0.000000 0.000000 0.054831 0.106178 0.000000 0.000000 0.008689 0.000191 0.005903 0.005903 0.000944
115.0 0.811301 0.000000 0.000000 0.000000 0.000000 0.000000 0.053731 0.113260 0.000000 0.000000 0.008812 0.000160 0.005893 0.005893 0.000951
116.0 0.804620 0.000000 0.000000 0.000000 0.000000 0.000000 0.052681 0.121001 0.000000 0.000000 0.008775 0.000150 0.005888 0.005888 0.000997
117.0 0.797605 0.000000 0.000000 0.000000 0.000000 0.000000 0.051837 0.128939 0.000000 0.000000 0.008539 0.000165 0.005902 0.005902 0.001111
118.0 0.790661 0.000000 0.000000 0.000000 0.000000 0.000000 0.051299 0.136525 0.000000 0.000000 0.008100 0.000207 0.005947 0.005947 0.001314
119.0 0.784235 0.000000 0.000000 0.000000 0.000000 0.000000 0.051108 0.143215 0.000000 0.000000 0.007487 0.000276 0.006032 0.006032 0.001613
120.0 0.778734 0.000000 0.000000 0.000000 0.000000 0.000000 0.051249 0.148558 0.000000 0.000000 0.006749 0.000371 0.006167 0.006167 0.002003
121.0 0.774433 0.000000 0.000000 0.000000 0.000000 0.000000 0.051661 0.152294 0.000000 0.000000 0.005952 0.000487 0.006355 0.006355 0.002463
122.0 0.771399 0.000000 0.000000 0.000000 0.000000 0.000000 0.052253 0.154415 0.000000 0.000000 0.005160 0.000618 0.006594 0.006594 0.002967
123.0 0.769454 0.000000 0.000000 0.000000 0.000000 0.000000 0.052921 0.155196 0.000000 0.000000 0.004428 0.000760 0.006879 0.006879 0.003483
124.0 0.768176 0.000000 0.000000 0.000000 0.000000 0.000000 0.053565 0.155173 0.000000 0.000000 0.003796 0.000912 0.007197 0.007197 0.003984
125.0 0.766962 0.000000 0.000000 0.000000 0.000000 0.000000 0.054096 0.155063 0.000000 0.000000 0.003291 0.001074 0.007533 0.007533 0.004449
126.0 0.765121 0.000000 0.000000 0.000000 0.000000 0.000000 0.054450 0.155650 0.000000 0.000000 0.002921 0.001254 0.007868 0.007868 0.004867
127.0 0.762014 0.000000 0.000000 0.000000 0.000000 0.000000 0.054595 0.157639 0.000000 0.000000 0.002685 0.001461 0.008184 0.008184 0.005237
128.0 0.757181 0.000000 0.000000 0.000000 0.000000 0.000000 0.054530 0.161517 0.000000 0.000000 0.002579 0.001703 0.008462 0.008462 0.005566
129.0 0.750452 0.000000 0.000000 0.000000 0.000000 0.000000 0.054294 0.167439 0.000000 0.000000 0.002593 0.001985 0.008686 0.008686 0.005867
130.0 0.742004 0.000000 0.000000 0.000000 0.000000 0.000000 0.053957 0.175171 0.000000 0.000000 0.002722 0.002305 0.008844 0.008844 0.006154
131.0 0.732351 0.000000 0.000000 0.000000 0.000000 0.000000 0.053625 0.184112 0.000000 0.000000 0.002960 0.002652 0.008929 0.008929 0.006443
132.0 0.722256 0.000000 0.000000 0.000000 0.000000 0.000000 0.053426 0.193383 0.000000 0.000000 0.003298 0.003006 0.008940 0.008940 0.006751
133.0 0.712592 0.000000 0.000000 0.000000 0.000000 0.000000 0.053500 0.201984 0.000000 0.000000 0.003726 0.003340 0.008880 0.008880 0.007098
134.0 0.704160 0.000000 0.000000 0.000000 0.000000 0.000000 0.053980 0.208989 0.000000 0.000000 0.004220 0.003624 0.008758 0.008758 0.007511
135.0 0.697511 0.000000 0.000000 0.000000 0.000000 0.000000 0.054975 0.213735 0.000000 0.000000 0.004747 0.003833 0.008587 0.008587 0.008025
136.0 0.692815 0.000000 0.000000 0.000000 0.000000 0.000000 0.056552 0.215973 0.000000 0.000000 0.005265 0.003953 0.008380 0.008380 0.008681
137.0 0.689795 0.000000 0.000000 0.000000 0.000000 0.000000 0.058718 0.215943 0.000000 0.000000 0.005727 0.003987 0.008155 0.008155 0.009522
138.0 0.687773 0.000000 0.000000 0.000000 0.000000 0.000000 0.061410 0.214338 0.000000 0.000000 0.006091 0.003955 0.007928 0.007928 0.010578
139.0 0.685800 0.000000 0.000000 0.000000 0.000000 0.000000 0.064497 0.212183 0.000000 0.000000 0.006338 0.003895 0.007714 0.007714 0.011859
140.0 0.682859 0.000000 0.000000 0.000000 0.000000 0.000000 0.067789 0.210620 0.000000 0.000000 0.006481 0.003854 0.007529 0.007529 0.013338
141.0 0.678100 0.000000 0.000000 0.000000 0.000000 0.000000 0.071063 0.210669 0.000000 0.000000 0.006575 0.003880 0.007384 0.007384 0.014947
142.0 0.671035 0.000000 0.000000 0.000000 0.000000 0.000000 0.074106 0.212994 0.000000 0.000000 0.006710 0.004010 0.007285 0.007285 0.016575
143.0 0.661669 0.000000 0.000000 0.000000 0.000000 0.000000 0.076757 0.217748 0.000000 0.000000 0.006999 0.004262 0.007237 0.007237 0.018091
144.0 0.650512 0.000000 0.000000 0.000000 0.000000 0.000000 0.078953 0.224522 0.000000 0.000000 0.007547 0.004628 0.007236 0.007236 0.019365
145.0 0.638483 0.000000 0.000000 0.000000 0.000000 0.000000 0.080746 0.232418 0.000000 0.000000 0.008413 0.005073 0.007278 0.007278 0.020311
146.0 0.626704 0.000000 0.000000 0.000000 0.000000 0.000000 0.082299 0.240238 0.000000 0.000000 0.009583 0.005548 0.007351 0.007351 0.020926
147.0 0.616256 0.000000 0.000000 0.000000 0.000000 0.000000 0.083848 0.246750 0.000000 0.000000 0.010959 0.005994 0.007441 0.007441 0.021312
148.0 0.607917 0.000000 0.000000 0.000000 0.000000 0.000000 0.085648 0.250973 0.000000 0.000000 0.012361 0.006361 0.007535 0.007535 0.021671
149.0 0.601984 0.000000 0.000000 0.000000 0.000000 0.000000 0.087901 0.252419 0.000000 0.000000 0.013571 0.006622 0.007618 0.007618 0.022269
150.0 0.598201 0.000000 0.000000 0.000000 0.000000 0.000000 0.090700 0.251215 0.000000 0.000000 0.014380 0.006781 0.007678 0.007678 0.023366
151.0 0.595829 0.000000 0.000000 0.000000 0.000000 0.000000 0.093986 0.248095 0.000000 0.000000 0.014661 0.006873 0.007710 0.007710 0.025136
152.0 0.593840 0.000000 0.000000 0.000000 0.000000 0.000000 0.097542 0.244236 0.000000 0.000000 0.014411 0.006956 0.007711 0.007711 0.027594
153.0 0.591179 0.000000 0.000000 0.000000 0.000000 0.000000 0.101034 0.240985 0.000000 0.000000 0.013779 0.007100 0.007682 0.007682 0.030558
154.0 0.587039 0.000000 0.000000 0.000000 0.000000 0.000000 0.104100 0.239540 0.000000 0.000000 0.013027 0.007362 0.007631 0.007631 0.033671
155.0 0.581058 0.000000 0.000000 0.000000 0.000000 0.000000 0.106443 0.240658 0.000000 0.000000 0.012467 0.007774 0.007565 0.007565 0.036471
156.0 0.573422 0.000000 0.000000 0.000000 0.000000 0.000000 0.107921 0.244468 0.000000 0.000000 0.012358 0.008325 0.007492 0.007492 0.038523
157.0 0.564806 0.000000 0.000000 0.000000 0.000000 0.000000 0.108581 0.250424 0.000000 0.000000 0.012823 0.008965 0.007418 0.007418 0.039565
158.0 0.556199 0.000000 0.000000 0.000000 0.000000 0.000000 0.108643 0.257446 0.000000 0.000000 0.013796 0.009608 0.007348 0.007348 0.039611
159.0 0.548634 0.000000 0.000000 0.000000 0.000000 0.000000 0.108440 0.264189 0.000000 0.000000 0.015024 0.010156 0.007282 0.007282 0.038992
160.0 0.542899 0.000000 0.000000 0.000000 0.000000 0.000000 0.108323 0.269407 0.000000 0.000000 0.016136 0.010521 0.007218 0.007218 0.038278
161.0 0.539325 0.000000 0.000000 0.000000 0.000000 0.000000 0.108556 0.272285 0.000000 0.000000 0.016757 0.010647 0.007155 0.007155 0.038120
162.0 0.537704 0.000000 0.000000 0.000000 0.000000 0.000000 0.109229 0.272672 0.000000 0.000000 0.016637 0.010530 0.007090 0.007090 0.039047
163.0 0.537354 0.000000 0.000000 0.000000 0.000000 0.000000 0.110227 0.271134 0.000000 0.000000 0.015747 0.010217 0.007026 0.007026 0.041269
164.0 0.537310 0.000000 0.000000 0.000000 0.000000 0.000000 0.111270 0.268814 0.000000 0.000000 0.014299 0.009800 0.006965 0.006965 0.044577
165.0 0.536596 0.000000 0.000000 0.000000 0.000000 0.000000 0.112019 0.267128 0.000000 0.000000 0.012681 0.009389 0.006914 0.006914 0.048359
166.0 0.534499 0.000000 0.000000 0.000000 0.000000 0.000000 0.112184 0.267362 0.000000 0.000000 0.011333 0.009090 0.006878 0.006878 0.051775
167.0 0.530778 0.000000 0.000000 0.000000 0.000000 0.000000 0.111615 0.270286 0.000000 0.000000 0.010597 0.008968 0.006862 0.006862 0.054031
168.0 0.525725 0.000000 0.000000 0.000000 0.000000 0.000000 0.110341 0.275902 0.000000 0.000000 0.010599 0.009040 0.006867 0.006867 0.054659
169.0 0.520075 0.000000 0.000000 0.000000 0.000000 0.000000 0.108569 0.283411 0.000000 0.000000 0.011195 0.009265 0.006887 0.006887 0.053709
170.0 0.514771 0.000000 0.000000 0.000000 0.000000 0.000000 0.106618 0.291427 0.000000 0.000000 0.012026 0.009562 0.006915 0.006915 0.051766
